,School Year,DBN,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude,School Name,School Pupil-Teacher Ratio,DISTRICT_x,SCHOOL_x,PRINCIPAL_x,PROGRESS REPORT TYPE_x,SCHOOL LEVEL*_x,PEER INDEX*_x,2010-2011 OVERALL GRADE_x,2010-2011 OVERALL SCORE_x,2010-2011 ENVIRONMENT CATEGORY SCORE_x,2010-2011 ENVIRONMENT GRADE_x,2010-2011 PERFORMANCE CATEGORY SCORE_x,2010-2011 PERFORMANCE GRADE_x,2010-2011 PROGRESS CATEGORY SCORE_x,2010-2011 PROGRESS GRADE_x,2010-2011 ADDITIONAL CREDIT_x,2009-10 PROGRESS REPORT GRADE_x,DISTRICT_y,SCHOOL_y,PRINCIPAL_y,PROGRESS REPORT TYPE_y,SCHOOL LEVEL*_y,PEER INDEX*_y,2010-2011 OVERALL GRADE_y,2010-2011 OVERALL SCORE_y,2010-2011 ENVIRONMENT CATEGORY SCORE_y,2010-2011 ENVIRONMENT GRADE_y,2010-2011 PERFORMANCE CATEGORY SCORE_y,2010-2011 PERFORMANCE GRADE_y,2010-2011 PROGRESS CATEGORY SCORE_y,2010-2011 PROGRESS GRADE_y,2010-2011 ADDITIONAL CREDIT_y,2009-10 PROGRESS REPORT GRADE_y
3265,2016-17,25Q285,Q285,World Journalism Preparatory: A College Board School,3.42500011285e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",07/01/2006,Open,Q025,34-65 192 STREET,QUEENS,NY,11358,25,25,HS01,,N,1040787.0,224894.0,40.783777,-73.795845,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,15.7,25.0,World Journalism Preparatory: A College Board Scho,Cynthia Schneider,EMS,Middle,2.95,B,48.1,9.7,A,13.5,B,20.4,C,4.5,C,25.0,World Journalism Preparatory: A College Board School,Cynthia Schneider,HS,High School,2.66,A,78.0,10.8,A,18.9,A,46.3,A,2.0,A
3266,2016-17,25Q285,Q285,World Journalism Preparatory: A College Board School,3.42500011285e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",07/01/2006,Open,Q025,34-65 192 STREET,QUEENS,NY,11358,25,25,HS01,,N,1040787.0,224894.0,40.783777,-73.795845,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,15.7,25.0,World Journalism Preparatory: A College Board School,Cynthia Schneider,HS,High School,2.66,A,78.0,10.8,A,18.9,A,46.3,A,2.0,A,25.0,World Journalism Preparatory: A College Board Scho,Cynthia Schneider,EMS,Middle,2.95,B,48.1,9.7,A,13.5,B,20.4,C,4.5,C
3267,2016-17,25Q285,Q285,World Journalism Preparatory: A College Board School,3.42500011285e+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",07/01/2006,Open,Q025,34-65 192 STREET,QUEENS,NY,11358,25,25,HS01,,N,1040787.0,224894.0,40.783777,-73.795845,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,15.7,25.0,World Journalism Preparatory: A College Board School,Cynthia Schneider,HS,High School,2.66,A,78.0,10.8,A,18.9,A,46.3,A,2.0,A,25.0,World Journalism Preparatory: A College Board School,Cynthia Schneider,HS,High School,2.66,A,78.0,10.8,A,18.9,A,46.3,A,2.0,A
3268,2016-17,25Q294,Q294,BELL Academy,3.42500010294e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/2007,Open,Q169,18-25 212 STREET,QUEENS,NY,11360,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25,N,1032001.0,219934.0,40.770215,-73.827606,BELL ACADEMY,15.0,25.0,BELL Academy,Cheryl Hatzidimitriou,EMS,Middle,2.98,A,65.7,10.2,A,12.9,B,35.1,A,7.5,A,25.0,BELL Academy,Cheryl Hatzidimitriou,EMS,Middle,2.98,A,65.7,10.2,A,12.9,B,35.1,A,7.5,A
3269,2016-17,25Q425,Q425,John Bowne High School,3.42500011425e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1964,Open,Q425,63-25 MAIN STREET,QUEENS,NY,11367,25,25,HS01,,N,1033068.0,207998.0,40.737448,-73.823841,JOHN BOWNE HIGH SCHOOL,18.5,25.0,John Bowne High School,Howard Kwait,HS,High School,2.32,B,61.6,6.9,D,12.4,C,36.3,B,6.0,B,25.0,John Bowne High School,Howard Kwait,HS,High School,2.32,B,61.6,6.9,D,12.4,C,36.3,B,6.0,B
3270,2016-17,25Q460,Q460,Flushing High School,3.4250001146e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1915,Open,Q460,35-01 UNION STREET,QUEENS,NY,11354,25,25,HS09,,N,1033735.0,212365.0,40.74943,-73.821402,FLUSHING HIGH SCHOOL,14.1,25.0,Flushing High School,Carl Hudson,HS,High School,2.25,D,42.4,6.3,D,9.7,F,26.4,D,,C,25.0,Flushing High School,Carl Hudson,HS,High School,2.25,D,42.4,6.3,D,9.7,F,26.4,D,,C
3271,2016-17,25Q499,Q499,"The Queens College School for Math, Science and Technology",3.42500011499e+11,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","PK,0K,01,02,03,04,05,06,07,08",09/01/1999,Open,Q499,148-20 REEVES AVENUE,QUEENS,NY,11367,25,25,Q825,COMMUNITY SCHOOL DISTRICT 25,N,1032225.0,217995.0,40.764892,-73.826811,"THE QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TECHNOLOGY",18.7,25.0,"The Queens College School for Math, Science and Te",Helene Jacob,EMS,K-8,29.12,A,64.6,8.1,B,13.7,B,35.8,A,7.0,A,25.0,"The Queens College School for Math, Science and Te",Helene Jacob,EMS,K-8,29.12,A,64.6,8.1,B,13.7,B,35.8,A,7.0,A
3272,2016-17,25Q525,Q525,Townsend Harris High School,3.42500011525e+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",06/05/1996,Open,Q515,149-11 MELBOURNE AVENUE,QUEENS,NY,11367,25,25,HS01,,N,1032225.0,217995.0,40.764892,-73.826811,TOWNSEND HARRIS HIGH SCHOOL,21.0,25.0,Townsend Harris High School,Kenneth Bonamo,HS,High School,4.04,A,78.7,10.4,B,23.3,A,45.0,A,,A,25.0,Townsend Harris High School,Kenneth Bonamo,HS,High School,4.04,A,78.7,10.4,B,23.3,A,45.0,A,,A
3273,2016-17,25Q670,Q670,Robert F. Kennedy Community High School,3.4250001167e+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",07/01/1999,Open,Q707,75-40 PARSONS BOULEVARD,QUEENS,NY,11366,25,25,HS01,,N,1032404.0,214203.0,40.754483,-73.826192,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,17.8,25.0,Robert F. Kennedy Community High School,Ira Pernick,HS,High School,2.57,C,55.7,9.3,B,13.7,C,29.7,C,3.0,D,25.0,Robert F. Kennedy Community High School,Ira Pernick,HS,High School,2.57,C,55.7,9.3,B,13.7,C,29.7,C,3.0,D
3274,2016-17,25Q792,Q792,North Queens Community High School,3.42500011792e+11,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",07/01/2007,Open,Q792,141-25 77TH ROAD,QUEENS,NY,11367,25,25,HS08,,Y,1037086.0,203178.0,40.724195,-73.80938,NORTH QUEENS COMMUNITY HIGH SCHOOL,14.3,25.0,North Queens Community High School,Winston Mccarthy,HST,Transfer High School,2.16,B,65.1,10.8,A,17.2,A,32.1,C,5.0,B,25.0,North Queens Community High School,Winston Mccarthy,HST,Transfer High School,2.16,B,65.1,10.8,A,17.2,A,32.1,C,5.0,B
3275,2016-17,26Q018,Q018,P.S. 018 Winchester,3.42600010018e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1955,Open,Q018,86-35 235 COURT,QUEENS,NY,11427,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1037086.0,203178.0,40.724195,-73.80938,P.S. 018 WINCHESTER,16.9,26.0,P.S. 018 Winchester,Kathleen Peknic,EMS,Elementary,22.69,A,57.9,10.6,A,16.0,A,28.8,B,2.5,A,26.0,P.S. 018 Winchester,Kathleen Peknic,EMS,Elementary,22.69,A,57.9,10.6,A,16.0,A,28.8,B,2.5,A
3276,2016-17,26Q026,Q026,P.S. 026 Rufus King,3.42600010026e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1949,Open,Q026,195-02 69 AVENUE,QUEENS,NY,11365,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1034559.0,216204.0,40.759963,-73.818399,P.S. 026 RUFUS KING,17.0,26.0,P.S. 026 Rufus King,Dina Koski,EMS,Elementary,25.68,A,63.4,7.5,B,13.3,B,34.6,A,8.0,A,26.0,P.S. 026 Rufus King,Dina Koski,EMS,Elementary,25.68,A,63.4,7.5,B,13.3,B,34.6,A,8.0,A
3277,2016-17,26Q031,Q031,P.S. 031 Bayside,3.42600010031e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1940,Open,Q031,211-45 46 ROAD,QUEENS,NY,11361,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1033735.0,212365.0,40.74943,-73.821402,P.S. 031 BAYSIDE,14.8,26.0,P.S. 031 Bayside,Terri Graybow,EMS,Elementary,27.11,B,42.7,6.8,B,13.9,B,17.5,C,4.5,A,26.0,P.S. 031 Bayside,Terri Graybow,EMS,Elementary,27.11,B,42.7,6.8,B,13.9,B,17.5,C,4.5,A
3278,2016-17,26Q041,Q041,P.S. 041 Crocheron,3.42600010041e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1916,Open,Q041,214-43 35 AVENUE,QUEENS,NY,11361,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1042598.0,218015.0,40.764884,-73.789365,P.S. 041 CROCHERON,14.9,26.0,P.S. 041 Crocheron,Sari Latto,EMS,Elementary,15.31,A,80.1,12.8,A,18.7,A,45.6,A,3.0,A,26.0,P.S. 041 Crocheron,Sari Latto,EMS,Elementary,15.31,A,80.1,12.8,A,18.7,A,45.6,A,3.0,A
3279,2016-17,26Q046,Q046,P.S. 046 Alley Pond,3.42600010046e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1951,Open,Q046,64-45 218 STREET,QUEENS,NY,11364,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1045611.0,224379.0,40.782331,-73.77843,P.S. 046 ALLEY POND,12.1,26.0,P.S. 046 Alley Pond,Marsha Goldberg,EMS,Elementary,25.16,A,83.7,11.8,A,17.4,A,46.9,A,7.5,A,26.0,P.S. 046 Alley Pond,Marsha Goldberg,EMS,Elementary,25.16,A,83.7,11.8,A,17.4,A,46.9,A,7.5,A
3280,2016-17,26Q067,Q067,J.H.S. 067 Louis Pasteur,3.42600010067e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1956,Open,Q067,51-60 MARATHON PARKWAY,QUEENS,NY,11362,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1032392.0,225608.0,40.785787,-73.826154,J.H.S. 067 LOUIS PASTEUR,21.3,26.0,J.H.S. 067 Louis Pasteur,Zoi Mcgrath,EMS,Middle,3.57,A,64.8,7.4,B,17.1,A,34.8,B,5.5,B,26.0,J.H.S. 067 Louis Pasteur,Zoi Mcgrath,EMS,Middle,3.57,A,64.8,7.4,B,17.1,A,34.8,B,5.5,B
3281,2016-17,26Q074,Q074,J.H.S. 074 Nathaniel Hawthorne,3.42600010074e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1953,Open,Q074,61-15 OCEANIA STREET,QUEENS,NY,11364,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1033068.0,207998.0,40.737448,-73.823841,J.H.S. 074 NATHANIEL HAWTHORNE,18.0,26.0,J.H.S. 074 Nathaniel Hawthorne,Andrea Dapolito,EMS,Middle,3.43,A,64.2,9.1,A,15.3,A,29.8,B,10.0,A,26.0,J.H.S. 074 Nathaniel Hawthorne,Andrea Dapolito,EMS,Middle,3.43,A,64.2,9.1,A,15.3,A,29.8,B,10.0,A
3282,2016-17,26Q094,Q094,P.S. 094 David D. Porter,3.42600010094e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1914,Open,Q094,41-77 LITTLE NECK PARKWAY,QUEENS,NY,11363,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1032225.0,217995.0,40.764892,-73.826811,P.S. 094 DAVID D. PORTER,15.3,26.0,P.S. 094 David D. Porter,Joann Barbeosch,EMS,Elementary,17.09,B,54.1,11.9,A,13.6,B,26.1,B,2.5,B,26.0,P.S. 094 David D. Porter,Joann Barbeosch,EMS,Elementary,17.09,B,54.1,11.9,A,13.6,B,26.1,B,2.5,B
3283,2016-17,26Q098,Q098,P.S. 098 The Douglaston School,3.42600010098e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1931,Open,Q098,40-20 235 STREET,QUEENS,NY,11363,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1033904.0,208419.0,40.738599,-73.820821,P.S. 098 THE DOUGLASTON SCHOOL,12.5,26.0,P.S. 098 The Douglaston School,Sheila Huggins,EMS,Elementary,8.92,B,48.8,7.0,B,15.3,A,26.4,B,0.0,B,26.0,P.S. 098 The Douglaston School,Sheila Huggins,EMS,Elementary,8.92,B,48.8,7.0,B,15.3,A,26.4,B,0.0,B
3284,2016-17,26Q115,Q115,The James J. Ambrose School,3.42600010115e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1950,Open,Q115,80-51 261 STREET,QUEENS,NY,11004,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1033708.0,207850.0,40.737038,-73.821532,P.S. 115 GLEN OAKS,16.6,26.0,P.S. 115 Glen Oaks,James Ambrose,EMS,Elementary,22.75,C,26.1,6.8,B,7.4,C,9.4,F,2.5,B,26.0,P.S. 115 Glen Oaks,James Ambrose,EMS,Elementary,22.75,C,26.1,6.8,B,7.4,C,9.4,F,2.5,B
3285,2016-17,26Q133,Q133,P.S. 133 Queens,3.42600010133e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1930,Open,Q133,248-05 86 AVENUE,QUEENS,NY,11426,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1031818.0,218261.0,40.765624,-73.828279,P.S. 133 QUEENS,15.5,26.0,P.S. 133 Queens,Shelley Steppel,EMS,Elementary,28.83,A,79.1,9.9,A,15.1,A,44.6,A,9.5,A,26.0,P.S. 133 Queens,Shelley Steppel,EMS,Elementary,28.83,A,79.1,9.9,A,15.1,A,44.6,A,9.5,A
3286,2016-17,26Q158,Q158,M.S. 158 Marie Curie,3.42600010158e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1955,Open,Q158,46-35 OCEANIA STREET,QUEENS,NY,11361,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1036523.0,203572.0,40.72528,-73.811408,M.S. 158 MARIE CURIE,17.7,26.0,M.S. 158 Marie Curie,Marie Nappi,EMS,Middle,3.3,B,50.4,6.0,C,12.3,B,23.1,C,9.0,B,26.0,M.S. 158 Marie Curie,Marie Nappi,EMS,Middle,3.3,B,50.4,6.0,C,12.3,B,23.1,C,9.0,B
3287,2016-17,26Q159,Q159,P.S. 159,3.42600010159e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",07/01/1931,Open,Q159,205-01 33 AVENUE,QUEENS,NY,11361,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1034238.0,201857.0,40.720586,-73.819664,P.S. 159,18.0,26.0,P.S. 159,Marlene Zucker,EMS,Elementary,22.52,A,63.1,11.6,A,16.3,A,28.1,B,7.0,A,26.0,P.S. 159,Marlene Zucker,EMS,Elementary,22.52,A,63.1,11.6,A,16.3,A,28.1,B,7.0,A
3288,2016-17,26Q162,Q162,P.S. 162 John Golden,3.42600010162e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1937,Open,Q162,201-02 53 AVENUE,QUEENS,NY,11364,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1058445.0,206024.0,40.731853,-73.73229,P.S. 162 JOHN GOLDEN,17.5,26.0,P.S. 162 John Golden,Joan Casale,EMS,Elementary,17.98,B,54.5,9.8,A,12.9,B,28.8,B,3.0,B,26.0,P.S. 162 John Golden,Joan Casale,EMS,Elementary,17.98,B,54.5,9.8,A,12.9,B,28.8,B,3.0,B
3289,2016-17,26Q172,Q172,Irwin Altman Middle School 172,3.42600010172e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1954,Open,Q172,81-14 257 STREET,QUEENS,NY,11004,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1045882.0,207476.0,40.735935,-73.777607,IRWIN ALTMAN MIDDLE SCHOOL 172,17.8,26.0,Irwin Altman Middle School 172,Jeffrey Slivko,EMS,Middle,3.18,A,63.1,4.3,C,13.6,B,34.2,B,11.0,B,26.0,Irwin Altman Middle School 172,Jeffrey Slivko,EMS,Middle,3.18,A,63.1,4.3,C,13.6,B,34.2,B,11.0,B
3290,2016-17,26Q173,Q173,P.S. 173 Fresh Meadows,3.42600010173e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",07/01/1949,Open,Q173,174-10 67 AVENUE,QUEENS,NY,11365,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1048248.0,215412.0,40.757701,-73.768994,P.S. 173 FRESH MEADOWS,17.0,26.0,P.S. 173 Fresh Meadows,Molly Wang,EMS,Elementary,20.82,A,70.3,8.5,A,16.3,A,39.0,A,6.5,A,26.0,P.S. 173 Fresh Meadows,Molly Wang,EMS,Elementary,20.82,A,70.3,8.5,A,16.3,A,39.0,A,6.5,A
3291,2016-17,26Q178,Q178,P.S./ IS 178 Holliswood,3.42600010178e+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",07/01/1951,Open,Q178,189-10 RADNOR ROAD,QUEENS,NY,11423,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1047618.0,219948.0,40.770155,-73.771225,P.S./ IS 178 HOLLISWOOD,16.7,26.0,P.S./ IS 178 Holliswood,Jennifer Ambert,EMS,K-8,19.98,A,60.8,7.9,B,11.0,B,34.8,A,7.0,B,26.0,P.S./ IS 178 Holliswood,Jennifer Ambert,EMS,K-8,19.98,A,60.8,7.9,B,11.0,B,34.8,A,7.0,B
3292,2016-17,26Q186,Q186,P.S. 186 Castlewood,3.42600010186e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1953,Open,Q186,252-12 72 AVENUE,QUEENS,NY,11426,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1051294.0,211064.0,40.745744,-73.758042,P.S. 186 CASTLEWOOD,6.7,26.0,P.S. 186 Castlewood,Dolores Troy-Quinn,EMS,Elementary,24.1,A,69.1,11.1,A,14.1,A,40.4,A,3.5,B,26.0,P.S. 186 Castlewood,Dolores Troy-Quinn,EMS,Elementary,24.1,A,69.1,11.1,A,14.1,A,40.4,A,3.5,B
3293,2016-17,26Q188,Q188,P.S. 188 Kingsbury,3.42600010188e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1952,Open,Q188,218-12 HARTLAND AVENUE,QUEENS,NY,11364,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1057707.0,217093.0,40.762241,-73.734832,P.S. 188 KINGSBURY,19.2,26.0,P.S. 188 Kingsbury,Janet Caraisco,EMS,Elementary,10.61,A,79.1,9.6,A,19.7,A,48.3,A,1.5,A,26.0,P.S. 188 Kingsbury,Janet Caraisco,EMS,Elementary,10.61,A,79.1,9.6,A,19.7,A,48.3,A,1.5,A
3294,2016-17,26Q191,Q191,P.S. 191 Mayflower,3.42600010191e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1954,Open,Q191,85-15 258 STREET,QUEENS,NY,11001,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1048909.0,210693.0,40.744743,-73.766653,P.S. 191 MAYFLOWER,17.3,26.0,P.S. 191 Mayflower,Michael Ranieri,EMS,Elementary,19.28,A,74.6,13.2,A,16.1,A,43.3,A,2.0,A,26.0,P.S. 191 Mayflower,Michael Ranieri,EMS,Elementary,19.28,A,74.6,13.2,A,16.1,A,43.3,A,2.0,A
3295,2016-17,26Q203,Q203,P.S. 203 Oakland Gardens,3.42600010203e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1961,Open,Q203,53-11 SPRINGFIELD BOULEVARD,QUEENS,NY,11364,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1056625.0,220375.0,40.771258,-73.738703,P.S. 203 OAKLAND GARDENS,19.7,26.0,P.S. 203 Oakland Gardens,Carole Nussbaum,EMS,Elementary,16.43,A,69.1,11.2,A,16.3,A,35.6,A,6.0,A,26.0,P.S. 203 Oakland Gardens,Carole Nussbaum,EMS,Elementary,16.43,A,69.1,11.2,A,16.3,A,35.6,A,6.0,A
3296,2016-17,26Q205,Q205,P.S. 205 Alexander Graham Bell,3.42600010205e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1954,Open,Q205,75-25 BELL BOULEVARD,QUEENS,NY,11364,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1053499.0,219509.0,40.768906,-73.749998,P.S. 205 ALEXANDER GRAHAM BELL,15.4,26.0,P.S. 205 Alexander Graham Bell,Karen Scott-Piazza,EMS,Elementary,20.11,A,77.7,9.1,A,18.4,A,49.2,A,1.0,A,26.0,P.S. 205 Alexander Graham Bell,Karen Scott-Piazza,EMS,Elementary,20.11,A,77.7,9.1,A,18.4,A,49.2,A,1.0,A
3297,2016-17,26Q213,Q213,P.S. 213 The Carl Ullman School,3.42600010213e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1955,Open,Q213,231-02 67 AVENUE,QUEENS,NY,11364,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1064773.0,210543.0,40.744201,-73.709404,P.S. 213 THE CARL ULLMAN SCHOOL,16.0,26.0,P.S. 213 The Carl Ullman School,Kathleen Driscoll,EMS,Elementary,20.7,A,60.3,10.6,A,13.7,B,29.5,B,6.5,A,26.0,P.S. 213 The Carl Ullman School,Kathleen Driscoll,EMS,Elementary,20.7,A,60.3,10.6,A,13.7,B,29.5,B,6.5,A
3298,2016-17,26Q216,Q216,J.H.S. 216 George J. Ryan,3.42600010216e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1954,Open,Q216,64-20 175 STREET,QUEENS,NY,11365,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1062455.0,206257.0,40.732458,-73.717819,J.H.S. 216 GEORGE J. RYAN,21.2,26.0,J.H.S. 216 George J. Ryan,Reginald Landeau,EMS,Middle,3.26,B,47.9,3.6,C,12.0,B,23.8,C,8.5,A,26.0,J.H.S. 216 George J. Ryan,Reginald Landeau,EMS,Middle,3.26,B,47.9,3.6,C,12.0,B,23.8,C,8.5,A
3299,2016-17,26Q221,Q221,P.S. 221 The North Hills School,3.42600010221e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1958,Open,Q221,57-40 MARATHON PARKWAY,QUEENS,NY,11362,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1047450.0,214995.0,40.756562,-73.771878,P.S. 221 THE NORTH HILLS SCHOOL,17.0,26.0,P.S. 221 The North Hills School,Sheelia Twomey,EMS,Elementary,16.02,B,49.2,12.4,A,16.9,A,16.9,C,3.0,A,26.0,P.S. 221 The North Hills School,Sheelia Twomey,EMS,Elementary,16.02,B,49.2,12.4,A,16.9,A,16.9,C,3.0,A
3300,2016-17,26Q266,Q266,P.S./I.S. 266,3.42600010266e+11,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",07/01/2003,Open,Q266,74-10 COMMONWEALTH BOULEVARD,QUEENS,NY,11426,26,26,Q826,COMMUNITY SCHOOL DISTRICT 26,N,1044087.0,219922.0,40.770108,-73.783973,P.S. / I.S. 266,16.3,26.0,P.S. / I.S. 266,Nicole Scott,EMS,K-8,23.38,A,58.2,8.0,B,13.3,B,29.9,B,7.0,B,26.0,P.S. / I.S. 266,Nicole Scott,EMS,K-8,23.38,A,58.2,8.0,B,13.3,B,29.9,B,7.0,B
3301,2016-17,26Q315,Q315,Business Technology Early College High School,3.42600011315e+11,DOE,Career Technical,High school,"09,10,11,SE","09,10,11,12",07/01/2014,Open,Q435,230-17 HILLSIDE AVENUE,QUEENS,NY,11427,26,26,HS03,,Y,1046156.0,212020.0,40.748405,-73.776576,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,2016-17,26Q415,Q415,Benjamin N. Cardozo High School,3.42600011415e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1967,Open,Q415,57-00 223RD STREET,BAYSIDE,NY,11364,26,26,HS01,,N,1063712.0,209522.0,40.741409,-73.713245,BENJAMIN N. CARDOZO HIGH SCHOOL,24.4,26.0,Benjamin N. Cardozo High School,Gerald Martori,HS,High School,2.88,B,58.7,7.0,C,16.1,B,29.6,C,6.0,B,26.0,Benjamin N. Cardozo High School,Gerald Martori,HS,High School,2.88,B,58.7,7.0,C,16.1,B,29.6,C,6.0,B
3303,2016-17,26Q430,Q430,Francis Lewis High School,3.4260001143e+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1960,Open,Q430,58-20 UTOPIA PARKWAY,QUEENS,NY,11365,26,26,HS01,,N,1040883.0,206794.0,40.734097,-73.795651,FRANCIS LEWIS HIGH SCHOOL,18.4,26.0,Francis Lewis High School,Musa Ali Shama,HS,High School,2.81,A,81.4,12.3,A,17.0,B,41.1,B,11.0,B,26.0,Francis Lewis High School,Musa Ali Shama,HS,High School,2.81,A,81.4,12.3,A,17.0,B,41.1,B,11.0,B
